stefy
ID	proteína	bacteria	pvalue	log2FoldChange
SEQF3065_01769	S-adenosylmethionine synthase	Paenibacillus glucanolyticus	0.726875563	1E+09
SEQF3084_01378	S-adenosylmethionine synthase	Staphylococcus auricularis	0.726875563	1E+09
SEQF1074_01232	Malate dehydrogenase	Aggregatibacter actinomycetemcomitans	0.773219736	-1E+09
SEQF3491_00879	Malate dehydrogenase	Aggregatibacter actinomycetemcomitans	0.773219736	-1E+09
SEQF3492_00871	Malate dehydrogenase	Aggregatibacter actinomycetemcomitans	0.773219736	-1E+09
SEQF3493_00855	Malate dehydrogenase	Aggregatibacter actinomycetemcomitans	0.773219736	-1E+09
SEQF3494_01505	Malate dehydrogenase	Aggregatibacter actinomycetemcomitans	0.773219736	-1E+09
SEQF3495_01383	Malate dehydrogenase	Aggregatibacter actinomycetemcomitans	0.773219736	-1E+09
SEQF3496_01191	Malate dehydrogenase	Aggregatibacter actinomycetemcomitans	0.773219736	-1E+09
SEQF3497_01237	Malate dehydrogenase	Aggregatibacter actinomycetemcomitans	0.773219736	-1E+09
SEQF3498_01309	Malate dehydrogenase	Aggregatibacter actinomycetemcomitans	0.773219736	-1E+09
SEQF3499_01522	Malate dehydrogenase	Aggregatibacter actinomycetemcomitans	0.773219736	-1E+09
SEQF3500_01418	Malate dehydrogenase	Aggregatibacter actinomycetemcomitans	0.773219736	-1E+09
SEQF3501_01798	Malate dehydrogenase	Aggregatibacter actinomycetemcomitans	0.773219736	-1E+09
SEQF3502_00220	Malate dehydrogenase	Aggregatibacter actinomycetemcomitans	0.773219736	-1E+09
SEQF3503_01098	Malate dehydrogenase	Aggregatibacter actinomycetemcomitans	0.773219736	-1E+09
SEQF3504_00141	Malate dehydrogenase	Aggregatibacter actinomycetemcomitans	0.773219736	-1E+09
SEQF3505_01478	Malate dehydrogenase	Aggregatibacter actinomycetemcomitans	0.773219736	-1E+09
SEQF3506_01369	Malate dehydrogenase	Aggregatibacter actinomycetemcomitans	0.773219736	-1E+09
SEQF3507_00200	Malate dehydrogenase	Aggregatibacter actinomycetemcomitans	0.773219736	-1E+09
SEQF3508_00200	Malate dehydrogenase	Aggregatibacter actinomycetemcomitans	0.773219736	-1E+09
SEQF3509_00200	Malate dehydrogenase	Aggregatibacter actinomycetemcomitans	0.773219736	-1E+09
SEQF3510_01399	Malate dehydrogenase	Aggregatibacter actinomycetemcomitans	0.773219736	-1E+09
SEQF3511_00815	Malate dehydrogenase	Aggregatibacter actinomycetemcomitans	0.773219736	-1E+09
SEQF3512_01322	Malate dehydrogenase	Aggregatibacter actinomycetemcomitans	0.773219736	-1E+09
SEQF3513_00920	Malate dehydrogenase	Aggregatibacter actinomycetemcomitans	0.773219736	-1E+09
SEQF3514_01798	Malate dehydrogenase	Aggregatibacter actinomycetemcomitans	0.773219736	-1E+09
SEQF3515_00814	Malate dehydrogenase	Aggregatibacter actinomycetemcomitans	0.773219736	-1E+09
SEQF3516_00821	Malate dehydrogenase	Aggregatibacter actinomycetemcomitans	0.773219736	-1E+09
SEQF3517_01927	Malate dehydrogenase	Aggregatibacter actinomycetemcomitans	0.773219736	-1E+09
SEQF3518_01488	Malate dehydrogenase	Aggregatibacter actinomycetemcomitans	0.773219736	-1E+09
SEQF3519_01241	Malate dehydrogenase	Aggregatibacter actinomycetemcomitans	0.773219736	-1E+09
SEQF3520_01716	Malate dehydrogenase	Aggregatibacter actinomycetemcomitans	0.773219736	-1E+09
SEQF1481_03049	Glyceraldehyde-3-phosphate dehydrogenase A	Enterobacter cancerogenus	0.805900876	-0.922696019
SEQF2019_00346	NAD(P)-dependent benzaldehyde dehydrogenase	Enterococcus italicus	0.813681304	-0.942649415
SEQF2249_02100	Aldehyde dehydrogenase	Bifidobacterium longum	0.813681304	-0.942649415
SEQF2477_00014	Aldehyde dehydrogenase	Eggerthia catenaformis	0.813681304	-0.942649415
SEQF2850_00266	NAD(P)-dependent benzaldehyde dehydrogenase	Anoxybacillus flavithermus	0.813681304	-0.942649415
SEQF2856_02592	NAD(P)-dependent benzaldehyde dehydrogenase	Arthrospira platensis paraca	0.813681304	-0.942649415
SEQF2895_00834	NAD(P)-dependent benzaldehyde dehydrogenase	Staphylococcus pettenkoferi	0.813681304	-0.942649415
SEQF1301_04964	Glucose-6-phosphate isomerase	Pseudomonas fluorescens	0.876316286	0.463477828
SEQF1302_05269	Glucose-6-phosphate isomerase	Pseudomonas fluorescens	0.876316286	0.463477828
SEQF2196_05038	Glucose-6-phosphate isomerase	Pseudomonas fluorescens	0.876316286	0.463477828
SEQF2332_04604	Glucose-6-phosphate isomerase	Pseudomonas fluorescens	0.876316286	0.463477828
SEQF2381_04668	Glucose-6-phosphate isomerase	Pseudomonas fluorescens	0.876316286	0.463477828
SEQF2717_02131	Maltodextrin phosphorylase	Caldilinea aerophila	0.876316286	0.463477828
SEQF1860_01265	Glutathione amide reductase	Cardiobacterium valvarum	0.877562138	0.463477554
SEQF2784_01251	Malate dehydrogenase	Corynebacterium tuscaniense	0.877562138	0.463477554
SEQF2907_02350	Malate dehydrogenase	Corynebacterium coyleae	0.877562138	0.463477554
SEQF2915_00649	Malate dehydrogenase	Corynebacterium appendicis	0.877562138	0.463477554
SEQF2945_00724	Malate dehydrogenase	Corynebacterium coyleae	0.877562138	0.463477554
SEQF2957_02126	Malate dehydrogenase	Corynebacterium coyleae	0.877562138	0.463477554
SEQF2962_00083	Malate dehydrogenase	Corynebacterium coyleae	0.877562138	0.463477554
SEQF2968_01909	Malate dehydrogenase	Corynebacterium coyleae	0.877562138	0.463477554
SEQF3003_00955	Malate dehydrogenase	Corynebacterium coyleae	0.877562138	0.463477554
SEQF3004_01089	Malate dehydrogenase	Corynebacterium coyleae	0.877562138	0.463477554
SEQF3007_01754	Malate dehydrogenase	Corynebacterium coyleae	0.877562138	0.463477554
SEQF3008_00315	Malate dehydrogenase	Corynebacterium coyleae	0.877562138	0.463477554
SEQF3038_02026	Malate dehydrogenase	Corynebacterium coyleae	0.877562138	0.463477554
SEQF3056_01249	Triosephosphate isomerase	Bacteroides heparinolyticus	0.877562138	0.463477554
SEQF1287_00571	Glycogen phosphorylase	Leptotrichia buccalis	0.883514884	0.463476122
SEQF1601_02671	Glycogen phosphorylase	Leptotrichia hofstadii	0.883514884	0.463476122
SEQF1618_00765	Glycogen phosphorylase	Leptotrichia wadei	0.883514884	0.463476122
SEQF1697_01411	ATP-dependent zinc metalloprotease FtsH 2	Selenomonas artemidis	0.883514884	0.463476122
SEQF2298_01115	Enolase	Gemella morbillorum	0.883514884	0.463476122
SEQF2333_00243	Enolase	Pseudomonas stutzeri	0.883514884	0.463476122
SEQF2352_01711	Enolase	Pseudomonas pseudoalcaligenes	0.883514884	0.463476122
SEQF2353_00740	Glycogen phosphorylase	Leptotrichia sp.	0.883514884	0.463476122
SEQF2382_01715	Enolase	Pseudomonas stutzeri	0.883514884	0.463476122
SEQF2423_02885	Enolase	Pseudomonas pseudoalcaligenes	0.883514884	0.463476122
SEQF2444_01485	Glycogen phosphorylase	Leptotrichia sp.	0.883514884	0.463476122
SEQF2452_02136	Glycogen phosphorylase	Leptotrichia sp.	0.883514884	0.463476122
SEQF2460_00843	Enolase	Gemella bergeri	0.883514884	0.463476122
SEQF2501_01609	Glycogen phosphorylase	Leptotrichia shahii	0.883514884	0.463476122
SEQF2502_01389	Glycogen phosphorylase	Leptotrichia wadei	0.883514884	0.463476122
SEQF2513_03467	Enolase	Pseudomonas stutzeri	0.883514884	0.463476122
SEQF2521_02860	Enolase	Pseudomonas stutzeri	0.883514884	0.463476122
SEQF2695_04814	Enolase	Pseudomonas otitidis	0.883514884	0.463476122
SEQF2696_01518	Enolase	Pseudomonas aeruginosa	0.883514884	0.463476122
SEQF2697_01250	Enolase	Pseudomonas aeruginosa	0.883514884	0.463476122
SEQF2714_00244	Enolase	Pseudomonas pseudoalcaligenes	0.883514884	0.463476122
SEQF2783_00373	Enolase	Gemella sp.	0.883514884	0.463476122
SEQF1032_02443	Chaperone protein HtpG	Mycobacterium tuberculosis	0.884009406	-0.502214362
SEQF1034_02448	Chaperone protein HtpG	Mycobacterium tuberculosis	0.884009406	-0.502214362
SEQF1035_02385	Chaperone protein HtpG	Mycobacterium leprae	0.884009406	-0.502214362
SEQF1096_02448	Chaperone protein HtpG	Mycobacterium tuberculosis	0.884009406	-0.502214362
SEQF1129_02455	Chaperone protein HtpG	Mycobacterium tuberculosis	0.884009406	-0.502214362
SEQF1130_01757	Chaperone protein HtpG	Mycobacterium tuberculosis	0.884009406	-0.502214362
SEQF1132_01756	Chaperone protein HtpG	Mycobacterium tuberculosis	0.884009406	-0.502214362
SEQF1413_06085	Adenosylhomocysteinase	Delftia acidovorans	0.884009406	-0.502214362
SEQF1575_00887	Chaperone protein HtpG	Campylobacter rectus	0.884009406	-0.502214362
SEQF1645_02373	Chaperone protein HtpG	Mycobacterium leprae	0.884009406	-0.502214362
SEQF1674_01342	Chaperone protein HtpG	Fretibacterium fastidiosum	0.884009406	-0.502214362
SEQF1912_01100	Chaperone protein HtpG	Peptostreptococcaceae	0.884009406	-0.502214362
SEQF1926_06224	Adenosylhomocysteinase	Achromobacter xylosoxidans	0.884009406	-0.502214362
SEQF1977_03402	Adenosylhomocysteinase	Ralstonia pickettii	0.884009406	-0.502214362
SEQF2036_01517	Chaperone protein HtpG	Anaerococcus prevotii	0.884009406	-0.502214362
SEQF2037_00367	Chaperone protein HtpG	Atopobium vaginae	0.884009406	-0.502214362
SEQF2057_04273	Adenosylhomocysteinase	Comamonas testosteroni	0.884009406	-0.502214362
SEQF2182_00974	Chaperone protein HtpG	Treponema pallidum	0.884009406	-0.502214362
SEQF2283_02441	Chaperone protein HtpG	Mycobacterium tuberculosis	0.884009406	-0.502214362
SEQF2299_02468	Chaperone protein HtpG	Mycobacterium tuberculosis	0.884009406	-0.502214362
SEQF2408_00183	Adenosylhomocysteinase	Burkholderia cepacia	0.884009406	-0.502214362
SEQF2409_00177	Chaperone protein HtpG	Helicobacter pylori	0.884009406	-0.502214362
SEQF2410_00215	Chaperone protein HtpG	Helicobacter pylori	0.884009406	-0.502214362
SEQF2411_02299	Alkyl hydroperoxide reductase subunit C	Afipia broomeae	0.884009406	-0.502214362
SEQF2416_00848	Chaperone protein HtpG	Campylobacter showae	0.884009406	-0.502214362
SEQF2429_00973	Chaperone protein HtpG	Treponema pallidum	0.884009406	-0.502214362
SEQF2434_01408	Chaperone protein HtpG	Campylobacter gracilis	0.884009406	-0.502214362
SEQF2446_01781	Chaperone protein HtpG	Mitsuokella sp.	0.884009406	-0.502214362
SEQF2476_00413	Chaperone protein HtpG	Campylobacter showae	0.884009406	-0.502214362
SEQF2488_00592	Chaperone protein HtpG	Campylobacter curvus	0.884009406	-0.502214362
SEQF2532_00062	Chaperone protein HtpG	Fusobacterium necrophorum	0.884009406	-0.502214362
SEQF2536_05781	Adenosylhomocysteinase	Delftia acidovorans	0.884009406	-0.502214362
SEQF2537_01447	Adenosylhomocysteinase	Delftia acidovorans	0.884009406	-0.502214362
SEQF2545_00971	Chaperone protein HtpG	Treponema pallidum	0.884009406	-0.502214362
SEQF2550_01818	Chaperone protein HtpG	Fusobacterium gonidiaformans	0.884009406	-0.502214362
SEQF2584_00395	Chaperone protein HtpG	Selenomonas artemidis	0.884009406	-0.502214362
SEQF2585_00977	Chaperone protein HtpG	Solobacterium moorei	0.884009406	-0.502214362
SEQF2613_01305	Chaperone protein HtpG	Campylobacter ureolyticus	0.884009406	-0.502214362
SEQF2614_00998	Chaperone protein HtpG	Campylobacter ureolyticus	0.884009406	-0.502214362
SEQF2630_00830	Chaperone protein HtpG	Mogibacterium timidum	0.884009406	-0.502214362
SEQF2631_00146	Chaperone protein HtpG	Olsenella uli	0.884009406	-0.502214362
SEQF2670_00473	Chaperone protein HtpG	Fusobacterium necrophorum	0.884009406	-0.502214362
SEQF2709_05378	Adenosylhomocysteinase	Delftia acidovorans	0.884009406	-0.502214362
SEQF2716_00195	Adenosylhomocysteinase	Burkholderia cepacia	0.884009406	-0.502214362
SEQF2724_00336	Chaperone protein HtpG	Gracilibacteria	0.884009406	-0.502214362
SEQF2751_00529	Chaperone protein HtpG	Olsenella sp.	0.884009406	-0.502214362
SEQF2752_01311	Chaperone protein HtpG	Selenomonas sp.	0.884009406	-0.502214362
SEQF2780_00870	Chaperone protein HtpG	Atopobium rimae	0.884009406	-0.502214362
SEQF2793_00020	Chaperone protein HtpG	Desulfovibrio fairfieldensis	0.884009406	-0.502214362
SEQF2857_00794	Chaperone protein HtpG	Mogibacterium pumilum	0.884009406	-0.502214362
SEQF2880_03075	Chaperone protein HtpG	Paenibacillus glucanolyticus	0.884009406	-0.502214362
SEQF2885_02286	Adenosylhomocysteinase	Janibacter indicus	0.884009406	-0.502214362
SEQF2893_00680	Adenosylhomocysteinase	Acidovorax temperans	0.884009406	-0.502214362
SEQF3060_00645	Chaperone protein HtpG	Selenomonas sp.	0.884009406	-0.502214362
SEQF3065_00105	Chaperone protein HtpG	Paenibacillus glucanolyticus	0.884009406	-0.502214362
SEQF3073_02900	Adenosylhomocysteinase	Acidovorax caeni	0.884009406	-0.502214362
SEQF3088_00743	Chaperone protein HtpG	Campylobacter sputorum	0.884009406	-0.502214362
SEQF3146_01134	Chaperone protein HtpG	Anaerococcus octavius	0.884009406	-0.502214362
SEQF3147_00182	Chaperone protein HtpG	Anaerococcus octavius	0.884009406	-0.502214362
SEQF3148_03604	Adenosylhomocysteinase	Bosea vestrisii	0.884009406	-0.502214362
SEQF3168_01663	Chaperone protein HtpG	Treponema pectinovorum	0.884009406	-0.502214362
SEQF3171_00746	Chaperone protein HtpG	Mogibacterium timidum	0.884009406	-0.502214362
SEQF3179_00894	Chaperone protein HtpG	Peptostreptococcaceae	0.884009406	-0.502214362
SEQF2486_00125	Chaperone protein HtpG	Desulfobulbus sp.	0.911172473	0.209180497
SEQF2487_09003	Chaperone protein HtpG	Bradyrhizobium elkanii	0.911172473	0.209180497
SEQF2719_00009	Chaperone protein HtpG	Ignavibacterium album	0.920838715	-0.170717853
SEQF2720_02027	Chaperone protein HtpG	Melioribacter roseus	0.920838715	-0.170717853
SEQF1503_04174	Glucose-6-phosphate isomerase	Escherichia coli	0.942534781	-0.067534869
SEQF1504_04358	Glucose-6-phosphate isomerase	Escherichia coli	0.942534781	-0.067534869
SEQF1507_05167	Glucose-6-phosphate isomerase	Escherichia coli	0.942534781	-0.067534869
SEQF1508_05156	Glucose-6-phosphate isomerase	Escherichia coli	0.942534781	-0.067534869
SEQF1509_03808	Glucose-6-phosphate isomerase	Escherichia coli	0.942534781	-0.067534869
SEQF1510_02106	Glucose-6-phosphate isomerase	Escherichia coli	0.942534781	-0.067534869
SEQF1511_05391	Glucose-6-phosphate isomerase	Escherichia coli	0.942534781	-0.067534869
SEQF1512_03667	Glucose-6-phosphate isomerase	Escherichia coli	0.942534781	-0.067534869
SEQF1513_03750	Glucose-6-phosphate isomerase	Escherichia coli	0.942534781	-0.067534869
SEQF1514_03831	Glucose-6-phosphate isomerase	Escherichia coli	0.942534781	-0.067534869
SEQF1515_05209	Glucose-6-phosphate isomerase	Escherichia coli	0.942534781	-0.067534869
SEQF1516_04387	Glucose-6-phosphate isomerase	Escherichia coli	0.942534781	-0.067534869
SEQF1517_04738	Glucose-6-phosphate isomerase	Escherichia coli	0.942534781	-0.067534869
SEQF1518_05482	Glucose-6-phosphate isomerase	Escherichia coli	0.942534781	-0.067534869
SEQF1519_04475	Glucose-6-phosphate isomerase	Escherichia coli	0.942534781	-0.067534869
SEQF1572_04270	Glucose-6-phosphate isomerase	Escherichia coli	0.942534781	-0.067534869
SEQF1624_04648	Glucose-6-phosphate isomerase	Escherichia coli	0.942534781	-0.067534869
SEQF1639_04298	Glucose-6-phosphate isomerase	Escherichia coli	0.942534781	-0.067534869
SEQF1710_05146	Glucose-6-phosphate isomerase	Escherichia coli	0.942534781	-0.067534869
SEQF1711_05445	Glucose-6-phosphate isomerase	Escherichia coli	0.942534781	-0.067534869
SEQF1331_02224	Glutathione reductase	Streptococcus agalactiae	0.961458776	-0.156441219
SEQF1332_01491	Glutathione reductase	Streptococcus agalactiae	0.961458776	-0.156441219
SEQF1333_00153	Glutathione reductase	Streptococcus agalactiae	0.961458776	-0.156441219
SEQF1334_01465	Glutathione reductase	Streptococcus agalactiae	0.961458776	-0.156441219
SEQF1335_00526	Glutathione reductase	Streptococcus agalactiae	0.961458776	-0.156441219
SEQF1336_01724	Glutathione reductase	Streptococcus agalactiae	0.961458776	-0.156441219
SEQF1337_00888	Glutathione reductase	Streptococcus agalactiae	0.961458776	-0.156441219
SEQF1338_01586	Glutathione reductase	Streptococcus agalactiae	0.961458776	-0.156441219
SEQF1995_00822	Glutathione reductase	Streptococcus agalactiae	0.961458776	-0.156441219
SEQF2209_01628	Glutathione reductase	Streptococcus agalactiae	0.961458776	-0.156441219
SEQF2516_00724	Glutathione reductase	Streptococcus agalactiae	0.961458776	-0.156441219
SEQF2711_03086	Glucose-6-phosphate isomerase	Kluyvera ascorbata	0.985132541	0.018003285
SEQF1879_01598	D-galactose-binding periplasmic protein	Fusobacterium sp.	1.02E-06	6E+09
SEQF2973_00570	D-galactose-binding periplasmic protein	Fusobacterium nucleatum	1.12E-07	7E+09
SEQF2531_00309	D-galactose-binding periplasmic protein	Fusobacterium nucleatum	1.12E-07	7E+09
SEQF2817_00764	D-galactose-binding periplasmic protein	Fusobacterium nucleatum	1.12E-07	7E+09
SEQF1078_01772	D-galactose-binding periplasmic protein	Fusobacterium nucleatum	1.12E-07	7E+09
SEQF2818_00664	D-galactose-binding periplasmic protein	Fusobacterium nucleatum	1.12E-07	7E+09
SEQF2065_00543	D-galactose-binding periplasmic protein	Fusobacterium nucleatum	1.12E-07	7E+09
SEQF2959_01604	D-galactose-binding periplasmic protein	Fusobacterium nucleatum	1.12E-07	7E+09
SEQF3018_02201	D-galactose-binding periplasmic protein	Fusobacterium nucleatum	1.12E-07	7E+09
SEQF3181_00392	D-galactose-binding periplasmic protein	Fusobacterium sp.	1.12E-07	7E+09
SEQF2539_01343	D-galactose-binding periplasmic protein	Fusobacterium nucleatum	1.15E-07	7E+09
SEQF2064_02433	NAD-specific glutamate dehydrogenase	Fusobacterium necrophorum	1.26E-07	7E+09
SEQF2670_00543	NAD-specific glutamate dehydrogenase	Fusobacterium necrophorum	1.26E-07	7E+09
SEQF2822_00097	NAD-specific glutamate dehydrogenase	Fusobacterium nucleatum	1.26E-07	7E+09
SEQF2530_00778	NAD-specific glutamate dehydrogenase	Fusobacterium animalis	1.26E-07	7E+09
SEQF2347_01944	NAD-specific glutamate dehydrogenase	Fusobacterium necrophorum	1.26E-07	7E+09
SEQF2532_01035	NAD-specific glutamate dehydrogenase	Fusobacterium necrophorum	1.26E-07	7E+09
SEQF2539_01552	NAD-specific glutamate dehydrogenase	Fusobacterium nucleatum	1.26E-07	7E+09
SEQF2815_01311	NAD-specific glutamate dehydrogenase	Fusobacterium nucleatum	1.26E-07	7E+09
SEQF2817_00536	NAD-specific glutamate dehydrogenase	Fusobacterium nucleatum	1.26E-07	7E+09
SEQF2840_01182	NAD-specific glutamate dehydrogenase	Fusobacterium hwasookii	1.26E-07	7E+09
SEQF3025_01107	NAD-specific glutamate dehydrogenase	Fusobacterium nucleatum	1.26E-07	7E+09
SEQF2814_00229	Acetyl-CoA acetyltransferase	Fusobacterium nucleatum	1.34E-06	6E+09
SEQF1879_00902	NAD-specific glutamate dehydrogenase	Fusobacterium sp.	1.43E-05	6E+09
SEQF2985_00018	Acetyl-CoA acetyltransferase	Fusobacterium sp.	1.43E-05	6E+09
SEQF2821_01195	NAD-specific glutamate dehydrogenase	Fusobacterium nucleatum	1.45E-10	8E+09
SEQF2896_01337	D-galactose-binding periplasmic protein	Fusobacterium sp.	1.60E-06	6E+08
SEQF1160_01452	Enolase	Fusobacterium periodonticum	1.60E-06	6E+08
SEQF1680_02325	Enolase	Fusobacterium nucleatum	1.60E-06	6E+08
SEQF1883_01432	Enolase	Fusobacterium nucleatum	1.60E-06	6E+08
SEQF2065_00956	Enolase	Fusobacterium nucleatum	1.60E-06	6E+08
SEQF2530_00169	Enolase	Fusobacterium nucleatum	1.60E-06	6E+08
SEQF2531_02588	Enolase	Fusobacterium nucleatum	1.60E-06	6E+08
SEQF2539_00183	Enolase	Fusobacterium nucleatum	1.60E-06	6E+08
SEQF2812_02141	Enolase	Fusobacterium nucleatum	1.60E-06	6E+08
SEQF2814_01871	Enolase	Fusobacterium nucleatum	1.60E-06	6E+08
SEQF2815_00067	Enolase	Fusobacterium nucleatum	1.60E-06	6E+08
SEQF2816_00259	Enolase	Fusobacterium nucleatum	1.60E-06	6E+08
SEQF2817_02330	Enolase	Fusobacterium nucleatum	1.60E-06	6E+08
SEQF2959_01103	Enolase	Fusobacterium nucleatum	1.60E-06	6E+08
SEQF2973_01337	Enolase	Fusobacterium nucleatum	1.60E-06	6E+08
SEQF1075_02086	Acetyl-CoA acetyltransferase	Fusobacterium nucleatum	1.63E-05	6E+09
SEQF2813_01808	Acetyl-CoA acetyltransferase	Fusobacterium nucleatum	1.63E-05	6E+09
SEQF3018_00228	Acetyl-CoA acetyltransferase	Fusobacterium nucleatum	1.63E-05	6E+09
SEQF2530_01061	D-galactose-binding periplasmic protein	Fusobacterium nucleatum	1.88E-07	7E+09
SEQF2985_00078	D-galactose-binding periplasmic protein	Fusobacterium sp.	2.09E-07	7E+09
SEQF2815_01090	D-galactose-binding periplasmic protein	Fusobacterium nucleatum	2.12E-08	7E+09
SEQF1883_00193	D-galactose-binding periplasmic protein	Fusobacterium nucleatum	2.12E-08	7E+09
SEQF2815_01090	D-galactose-binding periplasmic protein	Fusobacterium nucleatum	2.12E-08	7E+09
SEQF2821_01882	D-galactose-binding periplasmic protein	Fusobacterium nucleatum	2.12E-08	7E+09
SEQF1680_00760	D-galactose-binding periplasmic protein	Fusobacterium nucleatum	2.35E-06	6E+08
SEQF2818_01219	NAD-specific glutamate dehydrogenase	Fusobacterium nucleatum	2.35E-09	7E+08
SEQF1076_01855	NAD-specific glutamate dehydrogenase	Fusobacterium nucleatum	2.35E-09	7E+08
SEQF2820_00727	NAD-specific glutamate dehydrogenase	Fusobacterium nucleatum	2.35E-09	7E+08
SEQF3018_00239	NAD-specific glutamate dehydrogenase	Fusobacterium nucleatum	2.35E-09	7E+08
SEQF2985_00027	NAD-specific glutamate dehydrogenase	Fusobacterium sp.	2.68E-10	8E+09
SEQF2814_00999	D-galactose-binding periplasmic protein	Fusobacterium nucleatum	2.71E-07	7E+09
SEQF2067_00247	Enolase	Fusobacterium nucleatum	2.81E-05	6E+06
SEQF2821_00363	Enolase	Fusobacterium nucleatum	2.81E-05	6E+06
SEQF2822_01361	Enolase	Fusobacterium nucleatum	2.81E-05	6E+06
SEQF2840_00743	Enolase	Fusobacterium hwasookii	2.81E-05	6E+06
SEQF2841_01874	Enolase	Fusobacterium hwasookii	2.81E-05	6E+06
SEQF2842_00660	Enolase	Fusobacterium hwasookii	2.81E-05	6E+06
SEQF2843_01779	Enolase	Fusobacterium hwasookii	2.81E-05	6E+06
SEQF2985_01462	Enolase	Fusobacterium sp.	2.81E-05	6E+06
SEQF1879_02046	Enolase	Fusobacterium sp.	2.95E-05	6E+09
SEQF2406_00717	Enolase	Fusobacterium periodonticum	2.95E-05	6E+09
SEQF2529_02237	Enolase	Fusobacterium periodonticum	2.95E-05	6E+09
SEQF2555_02383	Enolase	Fusobacterium periodonticum	2.95E-05	6E+09
SEQF2529_00007	NAD-specific glutamate dehydrogenase	Fusobacterium periodonticum	3.09E-09	7E+09
SEQF1160_01182	NAD-specific glutamate dehydrogenase	Fusobacterium periodonticum	3.09E-09	7E+09
SEQF2406_01061	NAD-specific glutamate dehydrogenase	Fusobacterium periodonticum	3.09E-09	7E+09
SEQF2813_01035	D-galactose-binding periplasmic protein	Fusobacterium nucleatum	3.16E-07	6E+09
SEQF2822_00784	D-galactose-binding periplasmic protein	Fusobacterium nucleatum	3.16E-07	6E+09
SEQF3025_01969	D-galactose-binding periplasmic protein	Fusobacterium nucleatum	3.16E-08	7E+09
SEQF2842_01738	D-galactose-binding periplasmic protein	Fusobacterium hwasookii	3.16E-08	7E+09
SEQF2406_02117	D-galactose-binding periplasmic protein	Fusobacterium periodonticum	3.16E-08	7E+09
SEQF2812_00855	D-galactose-binding periplasmic protein	Fusobacterium nucleatum	3.16E-08	7E+09
SEQF2819_00852	D-galactose-binding periplasmic protein	Fusobacterium nucleatum	3.16E-08	7E+09
SEQF1940_02303	NAD-specific glutamate dehydrogenase	Treponema medium	3.92E-05	6E+09
SEQF1075_00069	Elongation factor Tu	Fusobacterium nucleatum	3.92E-05	6E+09
SEQF2406_00031	Elongation factor Tu	Fusobacterium periodonticum	3.92E-05	6E+09
SEQF2529_02026	Elongation factor Tu	Fusobacterium periodonticum	3.92E-05	6E+09
SEQF2812_00044	Elongation factor Tu	Fusobacterium nucleatum	3.92E-05	6E+09
SEQF2813_02159	Elongation factor Tu	Fusobacterium nucleatum	3.92E-05	6E+09
SEQF2814_02405	Elongation factor Tu	Fusobacterium nucleatum	3.92E-05	6E+09
SEQF2841_01426	NAD-specific glutamate dehydrogenase	Fusobacterium hwasookii	3.92E-05	6E+09
SEQF3018_01365	Elongation factor Tu	Fusobacterium nucleatum	3.92E-05	6E+09
SEQF3025_01823	Elongation factor Tu	Fusobacterium nucleatum	3.92E-05	6E+09
SEQF1075_00962	D-galactose-binding periplasmic protein	Fusobacterium nucleatum	4.74E-08	7E+09
SEQF2816_01710	D-galactose-binding periplasmic protein	Fusobacterium nucleatum	5.85E-07	6E+09
SEQF1160_00737	Acetyl-CoA acetyltransferase	Fusobacterium periodonticum	6.35E-06	6E+09
SEQF2406_00787	Acetyl-CoA acetyltransferase	Fusobacterium periodonticum	6.35E-06	6E+09
SEQF2529_00926	Acetyl-CoA acetyltransferase	Fusobacterium periodonticum	6.35E-06	6E+09
SEQF2555_01142	Acetyl-CoA acetyltransferase	Fusobacterium periodonticum	6.35E-06	6E+09
SEQF2812_01587	Acetyl-CoA acetyltransferase	Fusobacterium nucleatum	7.24E-07	6E+09
SEQF3025_01098	Acetyl-CoA acetyltransferase	Fusobacterium nucleatum	7.24E-07	6E+09
SEQF1160_00685	D-galactose-binding periplasmic protein	Fusobacterium periodonticum	7.24E-08	7E+09
SEQF2555_01200	D-galactose-binding periplasmic protein	Fusobacterium periodonticum	7.24E-08	7E+09
SEQF1078_01104	NAD-specific glutamate dehydrogenase	Fusobacterium nucleatum	7.29E-08	7E+09
SEQF2531_00045	NAD-specific glutamate dehydrogenase	Fusobacterium nucleatum	7.29E-08	7E+09
SEQF2067_00583	NAD-specific glutamate dehydrogenase	Fusobacterium nucleatum	7.29E-08	7E+09
SEQF2814_00220	NAD-specific glutamate dehydrogenase	Fusobacterium nucleatum	7.29E-08	7E+09
SEQF1076_00317	D-galactose-binding periplasmic protein	Fusobacterium nucleatum	7.50E-08	7E+09
SEQF2067_00971	D-galactose-binding periplasmic protein	Fusobacterium nucleatum	7.50E-08	7E+09
SEQF2820_01308	D-galactose-binding periplasmic protein	Fusobacterium nucleatum	7.50E-08	7E+09
SEQF2980_01288	D-galactose-binding periplasmic protein	Fusobacterium nucleatum	7.50E-08	7E+09
SEQF2065_02150	NAD-specific glutamate dehydrogenase	Fusobacterium nucleatum	7.75E-08	7E+09
SEQF2973_01578	NAD-specific glutamate dehydrogenase	Fusobacterium nucleatum	7.75E-08	7E+09
SEQF2980_01914	NAD-specific glutamate dehydrogenase	Fusobacterium nucleatum	8.08E-11	8E+08
SEQF2819_01460	NAD-specific glutamate dehydrogenase	Fusobacterium nucleatum	8.08E-11	8E+08
